,Comentarios,Depresivo,TweetPre,Idioma
332,"apenas vi que decía ""indigo"" y deliré que era una colaboración con camilo",0,apenas vi que decia indigo y delire que era una colaboracion con camilo,es
333,@F_Espariz Con. Y sin azúcar.,0,con y sin azucar,es
334,@SofVallejo1 Yo te avise pueeee siempre lo mismo con esta chiquita no aprende,0,yo te avise pueeee siempre lo mismo con esta chiquita no aprende,es
335,Massa proviene de la UCD. Todo concuerda. Nos metieron de cabeza otra vez en el menemismo. https://t.co/gfIER4IdEv,0,massa proviene de la ucd todo concuerda nos metieron de cabeza otra vez en el menemismo,es
336,"47, yo sí que me he quedado pasmá #FirstDates10N",0,yo si que me he quedado pasma firstdates n,es
337,"@marianagc Así estamos en MX, solo que en contra de ustedes. 😎",0,asi estamos en mx solo que en contra de ustedes,es
340,"Remix @daddy_yankee 
@DYMFC_Argentina @DYMFC_BsAires 
♪♫

Solicita Tus Canciones Con #JandrewFlowAlAire 

Sonando Al Aire #SoloGenerosColombia - #LaMasUrbana | https://t.co/xPkIrHqZsy |",0,remix solicita tus canciones con jandrewflowalaire sonando al aire sologeneroscolombia lamasurbana,es
341,Me encanta que os esté encantando💙 https://t.co/k9VXos1hfW,0,me encanta que os este encantando,es
342,@clarayemaside @claracintero listo ✊🏿,0,listo,es
344,A lo que hay que añadir los tapones a mano abierta de Tavares,0,lo que hay que anadir los tapones mano abierta de tavares,es
345,@karyvis @TERESADINAMICAS Q rica para secarte con la lengua y cogerte de serpiente,0,q rica para secarte con la lengua y cogerte de serpiente,es
346,"PD: envidio a Finlandia con su HX, deberíamos copiar el mismo concepto, nos ahorramos de los viáticos de algunos",0,pd envidio finlandia con su hx deberiamos copiar el mismo concepto nos ahorramos de los viaticos de algunos,es
348,"@popindustrynet Hola Buenas tardes,Contáctanos por esté medio para ayudarte con tu inconveniente Déjanos tú número de teléfono para que un Ejecutivo de cuenta se comunique con usted Mastercard Argentina.",0,hola buenas tardes contactanos por este medio para ayudarte con tu inconveniente dejanos tu numero de telefono para que un ejecutivo de cuenta se comunique con usted mastercard argentina,es
350,@gonzalosolislo Le jodieron el paseo a Firulais 😡,0,le jodieron el paseo firulais,es
351,"@soleangusfr Este pendejo no aprende...es un completo cara de baqueta...si no se lanza flores el mismo entonces quien, un héroe que merece el mismo fin que Alfaro.... más mentiroso que Pinocho.",0,este pendejo no aprende es un completo cara de baqueta si no se lanza flores el mismo entonces quien un heroe que merece el mismo fin que alfaro mas mentiroso que pinocho,es
353,"@sandraaortizz_ no jodas
¿con quien vas?",0,no jodas con quien vas,es
354,Minialcaldías llevan servicios a miles de ciudadanos en Santo Domingo Este https://t.co/yDtF6LpbxE,0,minialcaldias llevan servicios miles de ciudadanos en santo domingo este,es
355,@hlmyhouse Olvídate ya cuando los ahorre sabía a dónde probablemente iban a parar jajajajja,0,olvidate ya cuando los ahorre sabia donde probablemente iban parar,es
356,Creo que no voy a comer,0,creo que no voy comer,es
357,Pues subí de cinturón. https://t.co/6V0e7ZCfrS,0,pues subi de cinturon,es
358,Esto ya es next level. El nivel al que han convertido a la población en zombies del gobierno es: https://t.co/gxAV0vlpfe,0,esto ya es next level el nivel al que han convertido la poblacion en zombies del gobierno es,es
359,@naosanowo Uy hablando de funa funaron a una compañera quieres chisme? 🤭 @naosanowo,0,uy hablando de funa funaron una companera quieres chisme,es
360,que más me puede pasar para que este jueves sea BIEN DEL ORTOOOOOO!,0,que mas me puede pasar para que este jueves sea bien del ortoooooo,es
361,"@Cruz84236706 ¡Es hoy! 
Wakanda será por siempre, pero la espera no. 
#PanteraNegra: Wakanda Por Siempre ya está en cines. 
Consigue tus tickets ahora 👇",0,es hoy wakanda sera por siempre pero la espera no panteranegra wakanda por siempre ya esta en cines consigue tus tickets ahora,es
362,@AndaluciaSinVOX Hablo con dios y dios le dijo hija mía dale caña a sanchez o te llevo por delante,0,hablo con dios y dios le dijo hija mia dale cana sanchez o te llevo por delante,es
363,@FAhorro que pasa con sus repartidores? aventando la moto entre carriles sin precaución para los peatones. Esto en Rojo Gómez https://t.co/Wb1FhkHuid,0,que pasa con sus repartidores aventando la moto entre carriles sin precaucion para los peatones esto en rojo gomez,es
364,"@beguvivi3 ¡Es hoy! 
Wakanda será por siempre, pero la espera no. 
#PanteraNegra: Wakanda Por Siempre ya está en cines. 
Consigue tus tickets ahora 👇",0,es hoy wakanda sera por siempre pero la espera no panteranegra wakanda por siempre ya esta en cines consigue tus tickets ahora,es
365,@Parientonivan86 @MuyEnojadoSoy Debe tener plata como un hp voy 🐂,0,debe tener plata como un hp voy,es
366,"Que chistoso, sera que su pareja sabe que siempre que se pelean el otro me busca 😂 porque solo conmigo es pasivo y con activo 😶",0,que chistoso sera que su pareja sabe que siempre que se pelean el otro me busca porque solo conmigo es pasivo y con activo,es
367,"No mamen xd no fueron causados por los programas, uno fue estrategia de defensa y otra porque la banda se cree todo lo que sale en la tele. https://t.co/URFEUYH2ff",0,no mamen xd no fueron causados por los programas uno fue estrategia de defensa y otra porque la banda se cree todo lo que sale en la tele,es
368,Misericórdia que sono,0,misericordia que sono,es
369,"@carlosfigueroa6 @AsambleaEcuador @VillaFernando_ Sigues no? Don Villa, te cogió como gil porque fuiste el de la trilogía el único que cayó preso, mientras él, ni cojudo se escondió y hasta lloriqueando pidió disculpas.",0,sigues no don villa te cogio como gil porque fuiste el de la trilogia el unico que cayo preso mientras el ni cojudo se escondio y hasta lloriqueando pidio disculpas,es
370,@JuampaSantos Deje de ser tan huevón que eso no determina nada!!!,0,deje de ser tan huevon que eso no determina nada,es
371,@Ulises77379168 facil si tienes pruebas denuncielo o ud es alcahuete con pruebas o es un odiador sin pruebas y ci no es nada entonces no joda,0,facil si tienes pruebas denuncielo o ud es alcahuete con pruebas o es un odiador sin pruebas y ci no es nada entonces no joda,es
373,"@ChumelTorres Decirle a un racista que es racista, es decir sus calificativos, no significa que la persona se encuentre enojada. @ChumelTorres eres surrealista!!",0,decirle un racista que es racista es decir sus calificativos no significa que la persona se encuentre enojada eres surrealista,es
374,Tanta lluvia anoche para el solaso de hoy,0,tanta lluvia anoche para el solaso de hoy,es
375,"Pero si el presidente pos, qué quiere que se proteja en un local de sanguchitos https://t.co/zWoqWIHE2C",0,pero si el presidente pos que quiere que se proteja en un local de sanguchitos,es
376,"5sos, Black sabbath, motley crue, metallica, caramelos de cianuro https://t.co/qJchuG0yla",0,sos black sabbath motley crue metallica caramelos de cianuro,es
378,Y ellos pusieron 14 toneladas de piedras contra la democracia https://t.co/mphJR5qIx1,0,y ellos pusieron toneladas de piedras contra la democracia,es
380,"@JustXigmaZ Y ese guapo? 🧐
 te invito un don julio y unas pinches chelas, jalas?",0,y ese guapo te invito un don julio y unas pinches chelas jalas,es
381,"""Isaías 42:8 Yo, Yahvéh, ese es mi nombre,  mi gloria a otro no cedo,  ni mi prez a los ídolos. 
""#Biblia https://t.co/UD909bqk18",0,isaias yo yahveh ese es mi nombre mi gloria otro no cedo ni mi prez los idolos biblia,es
382,@IdiazAyuso Te iba a escribir un tweet largo dando explicaciones...pero mira...tu puta madre,0,te iba escribir un tweet largo dando explicaciones pero mira tu puta madre,es
383,"Sobre los liberales, ciudadaners y terceraespañistas y sus esputos por el sello PCE: mejor harían en preguntarse con quién se posicionó la clase política (y social) que vertebró el liberalismo de la Restauración que tanto reivindican.
De ""sangre"" y ""criminales"" van sobrados.",0,sobre los liberales ciudadaners y terceraespanistas y sus esputos por el sello pce mejor harian en preguntarse con quien se posiciono la clase politica y social que vertebro el liberalismo de la restauracion que tanto reivindican de sangre y criminales van sobrados,es
384,Todo es pasajero https://t.co/245azZiKjN,0,todo es pasajero,es
385,@diegoricob10 Ctm por tu culpa ya no me habla,0,ctm por tu culpa ya no me habla,es
386,@Patatain @realmikefox Necesito otro trabajo 😩,0,necesito otro trabajo,es
387,"@jaimeocupa @piedrahitangela @FiscaliaCol @policia @CongresoCol 
Y qué tal si se pronuncian al respecto?",0,y que tal si se pronuncian al respecto,es
388,"@victormunitis18 @SuColegaaRM NO, su momento ya pasó y fue el mejor pero hay que dejar sitio a los que viene detrás, soy positivo con la roja de cara al mundial vamos hacer bien las cosas",0,no su momento ya paso y fue el mejor pero hay que dejar sitio los que viene detras soy positivo con la roja de cara al mundial vamos hacer bien las cosas,es
389,Otros dialogaban con Odebrech.......  Eso si les gusta https://t.co/gEtmUwjPM2 https://t.co/oY3c2Wg4Wt,0,otros dialogaban con odebrech eso si les gusta,es
391,@PolloMoralesEC logico pues pollo hasta la pregunta vamos sueltala,0,logico pues pollo hasta la pregunta vamos sueltala,es
395,@payasoloco204 @EFEnoticias Hay muchos pero por momento Biden es un demente que hace lo que le cuentan y es muy fácil de manipular. Mpa cuando Trump no!!.. La salud mental hace todo,0,hay muchos pero por momento biden es un demente que hace lo que le cuentan y es muy facil de manipular mpa cuando trump no la salud mental hace todo,es
397,@cevallosmare No me digas que el nombre comienza con A y el apellido termina en A 😨,0,no me digas que el nombre comienza con y el apellido termina en,es
398,No le muerdo nada que me pone los cuernos  #FirstDates10N https://t.co/LfnoA7rWgE,0,no le muerdo nada que me pone los cuernos firstdates n,es
399,Familiares de menores fueron atendidos por fiscales en el Ministerio Público Fiscal local https://t.co/68ZVzEt7jN,0,familiares de menores fueron atendidos por fiscales en el ministerio publico fiscal local,es
400,Mi beli lo diosa que eres !!!😍 https://t.co/oceAhypDGh,0,mi beli lo diosa que eres,es
401,@HistorieEnFotos ¿Que es ésto?,0,que es esto,es
402,"@MovistarPlus @SEFutbol Hola, donde vais a dar los partidos de la copa del rey? Saludo",0,hola donde vais dar los partidos de la copa del rey saludo,es
403,@_3Gramos Ni vos te tenes confiar querido y haces bien. Se te viene la noche. #chaumonos,0,ni vos te tenes confiar querido y haces bien se te viene la noche chaumonos,es
405,Acaba de publicar una foto en Venezuela https://t.co/4fJuRbqBRw,0,acaba de publicar una foto en venezuela,es
406,"La justicia DEBE SER PAREJA y son culpables tanto Rautel cómo Vanessa, y si creer que las mujeres no son unas santas me hace menos feminista ENTONCES LO SOY, no se trata en ir en contra de los hombres, se trata de buscar justicia para las mujeres y en este caso es buscar justicia",0,la justicia debe ser pareja y son culpables tanto rautel como vanessa y si creer que las mujeres no son unas santas me hace menos feminista entonces lo soy no se trata en ir en contra de los hombres se trata de buscar justicia para las mujeres y en este caso es buscar justicia,es
407,"@CHVNoticias Bucha que wevean gente desocupada, dejen que haga la pega mierda!!!!",0,bucha que wevean gente desocupada dejen que haga la pega mierda,es
409,"""En Obras Públicas trabajamos Nación, Provincia y Municipios para resolver la vida a los vecinos. Lo hacemos en conjunto""",0,en obras publicas trabajamos nacion provincia y municipios para resolver la vida los vecinos lo hacemos en conjunto,es
411,"🔴 La hermandad de la Paz habría tenido que recorrer 5 kilómetros desde la Parroquia de San Sebastián hasta la Alameda de Hércules.

➡️ En caso de que finalmente se hubiera aprobado el recorrido común planteado por el @Ayto_Sevilla y @ElConsejoSev.

📲 #TDSCofrade https://t.co/1XUPQA8qtB",0,la hermandad de la paz habria tenido que recorrer kilometros desde la parroquia de san sebastian hasta la alameda de hercules en caso de que finalmente se hubiera aprobado el recorrido comun planteado por el y tdscofrade,es
412,"Hace unos días un sector de la CD propuso a Carlos Tévez como DT y lo sigue manteniendo como candidato. Por otra parte se avanzó en el posible arribo de Leandro Stillitano a #Independiente 🔴

Hay posturas opuestas e ¿intereses detrás de las decisiones? 🤔 https://t.co/7wFdznFZ7l",0,hace unos dias un sector de la cd propuso carlos tevez como dt y lo sigue manteniendo como candidato por otra parte se avanzo en el posible arribo de leandro stillitano independiente hay posturas opuestas e intereses detras de las decisiones,es
413,"@NestorAburto2 

3:18 Dije en mi corazón: Es así, por causa de los hijos de los hombres, para que Dios los pruebe, y para que vean que ellos mismos son semejantes a las bestias.",0,dije en mi corazon es asi por causa de los hijos de los hombres para que dios los pruebe y para que vean que ellos mismos son semejantes las bestias,es
414,"vaaas cabeza de algodón, dame mi beca que en cualquier momento saca fechas Louis",0,vaaas cabeza de algodon dame mi beca que en cualquier momento saca fechas louis,es
415,"10 DE NOVIEMBRE DE 2001.

21 años pasaron de su partido despedida, dejando una frase inmortal que prevalecerá por todos los tiempos, asi como él: https://t.co/eNHhTHA6cU",0,de noviembre de anos pasaron de su partido despedida dejando una frase inmortal que prevalecera por todos los tiempos asi como el,es
417,"Paola Ugaz visita a Francisco y le informa de los ABUSOS SEXUALES del Sodalicio.
Noten la expresión de Francisco; la misma que pone cada vez que recibe a comunistas, progres, globalistas y aborteros 😅
Como dijo Milei: ""es el representante del maligno"" 😆 https://t.co/9b85nJuyr4",0,paola ugaz visita francisco y le informa de los abusos sexuales del sodalicio noten la expresion de francisco la misma que pone cada vez que recibe comunistas progres globalistas y aborteros como dijo milei es el representante del maligno,es
418,"@lachicaperoncha @CFKArgentina @IreneMontero Cobrando 6 millones de pesos cuando un jubilado cobra $37mil . Se nota que tiene empatía y que comprende.
#peronchos",0,cobrando millones de pesos cuando un jubilado cobra mil se nota que tiene empatia y que comprende peronchos,es
419,hueon... esto es culpa de las chiquillas del gc y mía JAKDNFKFN https://t.co/HNZCSRA4Gt,0,hueon esto es culpa de las chiquillas del gc y mia jakdnfkfn,es
421,"@PenchoDuque Entiendo a los que le ponen azúcar al tamal, o que no les guste las pupusas de loroco...
No hay nada de  Malo😬
Eso si, yo le pongo mineral al whisky y hierba buena al ron. 😋",0,entiendo los que le ponen azucar al tamal o que no les guste las pupusas de loroco no hay nada de malo eso si yo le pongo mineral al whisky y hierba buena al ron,es
422,Ahora no me atrevo es que ya no somos niños,0,ahora no me atrevo es que ya no somos ninos,es
423,"cosas de reina, toco ver la serie para ver a mi amiga nada que hacer https://t.co/hllNECMF3A",0,cosas de reina toco ver la serie para ver mi amiga nada que hacer,es
424,@megumi_tsukino2 Te juro que son capaces xq la cabeza de termo que tienen no les permite pensar con claridad,0,te juro que son capaces xq la cabeza de termo que tienen no les permite pensar con claridad,es
425,porque el alma nunca muere,0,porque el alma nunca muere,es
427,"@axelsolisrmz @LigaBBVAMX Muy buen técnico, usualmente tenía equipos limitados. Tigres y Tuca dejaron una muy buena base que le sacaron el trabajo al piojo. Solo el estilo de juego es defensivo al estilo vuce y tuca",0,muy buen tecnico usualmente tenia equipos limitados tigres y tuca dejaron una muy buena base que le sacaron el trabajo al piojo solo el estilo de juego es defensivo al estilo vuce y tuca,es
429,@ElisaFernndez1 @DrAstrocyte Un ramalazo sí que tienes. Si tu corazón está a la izquierda y tienes sangre roja... Oh wait!,0,un ramalazo si que tienes si tu corazon esta la izquierda y tienes sangre roja oh wait,es
430,"@LauraRm27131304 Huy, a esa de rojo ....",0,huy esa de rojo,es
431,@blogcrisisilva Gracias!!!!,0,gracias,es
433,@81oficial_dvf @GNBVCostera Leales siempre traidores nunca,0,leales siempre traidores nunca,es
435,"Porque para el solo eres una mas entre muchas y no te das cuenta,en cambio tu a mi me importas de verdad , lo mio te puedo asegurar y es verídico que es muy puro. https://t.co/cHmXXnkaIE",0,porque para el solo eres una mas entre muchas y no te das cuenta en cambio tu mi me importas de verdad lo mio te puedo asegurar y es veridico que es muy puro,es
436,A veces me arrepiento de a verme gastado en tantas personas 🤦🏼‍♀️,0,veces me arrepiento de verme gastado en tantas personas,es
437,@s_bbsx12 Te quiero ver enamorado,0,te quiero ver enamorado,es
438,Se dice que un grano en el culo es lo peor. Lo cambio por el que tengo en el codo.,0,se dice que un grano en el culo es lo peor lo cambio por el que tengo en el codo,es
439,El Betis es el equipo con más jugadores retrasados de La Liga (27) https://t.co/e5rVHb5lk8,0,el betis es el equipo con mas jugadores retrasados de la liga,es
441,"@tmiranda2178 Tocaron con grupos locales como soda estéreo, aquí solo se podrían fundir con los rábanos o son miserables",0,tocaron con grupos locales como soda estereo aqui solo se podrian fundir con los rabanos o son miserables,es
442,@AgosDionisio Ajajajajajajaj te imaginas salia con el 100% de votos y quedaba tipo... https://t.co/02eMLkdH4h,0,te imaginas salia con el de votos y quedaba tipo,es
443,@SantiagoCreelM @lopezobrador_ @INEMexico Entiende que no es AMLO quin quiere la Reforma Electoral...es el pueblo de México...la mayoría para que entiendas.,0,entiende que no es amlo quin quiere la reforma electoral es el pueblo de mexico la mayoria para que entiendas,es
444,Si sabia que esto iba a pasar pq me pongo triste?,0,si sabia que esto iba pasar pq me pongo triste,es
446,"Comienzo un proyecto nuevo en el mundo del fútbol de mi Rioverde, espero buenos resultados y vamos a trabajar para que todo salga bien.",0,comienzo un proyecto nuevo en el mundo del futbol de mi rioverde espero buenos resultados y vamos trabajar para que todo salga bien,es
448,"@hyuga_hoe99 Yo no soy tan disciplinado y x mi trabajo se me complica mucho comer bien, entonces mi dr me dijo, si tantas complicaciones tienes hagamos algo, deja refresco y harinas, solo 2 tortillas al día y nada más, dejé pan, pan de dulce refrescos, papitas, etc y comiendo 5 o 6 veces al",0,yo no soy tan disciplinado y x mi trabajo se me complica mucho comer bien entonces mi dr me dijo si tantas complicaciones tienes hagamos algo deja refresco y harinas solo tortillas al dia y nada mas deje pan pan de dulce refrescos papitas etc y comiendo o veces al,es
450,"@n0tanotherL Puta es que, es qué... que haces hoy? jjajaja",0,puta es que es que que haces hoy,es
451,"""Te he escrito más de lo que te he dicho. Te he extrañado más tiempo del que estuve contigo.""",0,te he escrito mas de lo que te he dicho te he extranado mas tiempo del que estuve contigo,es
452,"@Jopinion2 @MadridSports_ Eeeeh no campeón, no es lo que digo yo, es lo que dice la UEFA.",0,eeeeh no campeon no es lo que digo yo es lo que dice la uefa,es
454,@soy_busta Gracias mi rey,0,gracias mi rey,es
455,"Si sólo necesitamos a Cristo, y nada más, ¿para qué edificó Cristo una Iglesia formada por hombres (Mt 16.18) y la manda con autoridad (Mt 18.18) en Su Nombre (2Co 5.20) a predicar, bautizar y perdonar pecados para la salvación de todos los que creen? (Mr 16.15-16; Jn 20.21-23).",0,si solo necesitamos cristo y nada mas para que edifico cristo una iglesia formada por hombres mt y la manda con autoridad mt en su nombre co predicar bautizar y perdonar pecados para la salvacion de todos los que creen mr jn,es
456,@TERESADINAMICAS Buenas tardes de Aguascalientes https://t.co/ug99bKvlOf,0,buenas tardes de aguascalientes,es
457,Qué alegría me da vivir en un país en el que puedo decirle Pendeho a un ex-presidente pendeho y no me meten a la cárcel 😄 https://t.co/rqmIuaGcAh,0,que alegria me da vivir en un pais en el que puedo decirle pendeho un ex presidente pendeho y no me meten la carcel,es
459,@Any_Coria Son nefastos!!! Yo también los odio …los detesto,0,son nefastos yo tambien los odio los detesto,es
460,Esperando un mensaje que nunca va a llegar.,0,esperando un mensaje que nunca va llegar,es
461,@Juan_PaUy Q suerte q no decía helados 💪🏼👀,0,q suerte q no decia helados,es
462,el tweet silenciado? como? COMO SE HACE https://t.co/I3GODVyc74,0,el tweet silenciado como como se hace,es
463,"""Cuando le haga un cumplido a una mujer intente no insultar a todo su género para hacerlo""

Eloise Bridgerton 🤍",0,cuando le haga un cumplido una mujer intente no insultar todo su genero para hacerlo eloise bridgerton,es
464,"@hugooom__ @_nachoatm_ @ElPanenkitas lo dicho, solo son penaltis cuando os lo hacen a vosotros cuando lo hacéis vosotros no son penaltis...",0,lo dicho solo son penaltis cuando os lo hacen vosotros cuando lo haceis vosotros no son penaltis,es
467,"@FalacioReloaded @MikeTheBotMx @ley_del_talion9 @BrujoReyAngmar O sea que ya no sabes qué decir ¿verdad, mascota? Se dice y no pasa nada. 

🫵😂",0,o sea que ya no sabes que decir verdad mascota se dice y no pasa nada,es
468,Puro verbo de ese cabron,0,puro verbo de ese cabron,es
469,Solamente pienso en sumar,0,solamente pienso en sumar,es
470,"📣🌳 Una misión internacional del Banco Mundial y el @ProgramaBosques llegaron a la comunidad nativa de Apinihua para conocer los avances en el proyecto FIP Atalaya, en Ucayali.
➡️ Más información en: https://t.co/hYk2WIsdCP
#VivaElBosque
#TierraSoloHayUna https://t.co/7EGZnjC2OQ",0,una mision internacional del banco mundial y el llegaron la comunidad nativa de apinihua para conocer los avances en el proyecto fip atalaya en ucayali mas informacion en vivaelbosque tierrasolohayuna,es
472,"Debemos erradicar el feminicidio, secuestro, abuso sexuales, también debemos cuidarnos nosotras mismas, avisemos cuando sintamos ese peligro o llamar 911. Basta",0,debemos erradicar el feminicidio secuestro abuso sexuales tambien debemos cuidarnos nosotras mismas avisemos cuando sintamos ese peligro o llamar basta,es
473,"@pablo_nogales Hola Pablo, somos una plataforma que conecta el mercado agro con la tecnología blockchain. Te dejo un hilo informativo:
https://t.co/MwfuuxlaV9…

Podes ver el whitepaper para saber más: https://t.co/lh4f7zPwfJ

Si tenes dudas dejanoslas acá o envíanos DM, serán respondidas",0,hola pablo somos una plataforma que conecta el mercado agro con la tecnologia blockchain te dejo un hilo informativo podes ver el whitepaper para saber mas si tenes dudas dejanoslas aca o envianos dm seran respondidas,es
475,"@DaniSamaniego_ Diablo, Lit. Ya estoy HARTO 🫠",0,diablo lit ya estoy harto,es
476,"@EVCCIJAA @GNBCmdtGral @GNBVCostera #10Nov
#VenezuelaFortalecida
.@GNBVCostera
Necesario es vencer...",0,nov venezuelafortalecida necesario es vencer,es
477,@AnSunshine_ Mira una ardilla y un perro!!,0,mira una ardilla y un perro,es
478,Ojalá alguien me vea como Mario a perxitaa https://t.co/uw5JCeGEH2,0,ojala alguien me vea como mario perxitaa,es
479,@MADURO_SEXOSO No en la manera literal pero bueno,0,no en la manera literal pero bueno,es
480,@dhernandezlarez @vladimirpadrino @REDI__ORIENTAL @REDICentral_ @REDILosANDES_ @Redi_andes @venezuelaazul9 @Guayana_Invicta @REDI_llanos002 @REDI_OCC @Redi_Capital2 Seguimos luchando,0,seguimos luchando,es
481,"@loquenadietdice Un desayuno de convivio ¿qué son, señoras de la tercera edad?",0,un desayuno de convivio que son senoras de la tercera edad,es
482,Primera ostia a Vinicius…. No hay tarjeta y la falta la ha pitado por vergüenza @CTARFEF,0,primera ostia vinicius no hay tarjeta y la falta la ha pitado por verguenza,es
483,sería un error no amarte,0,seria un error no amarte,es
484,"Como amo greys anatomy, siempre tienen frases re piolas https://t.co/SuSyeV5LY6",0,como amo greys anatomy siempre tienen frases re piolas,es
485,Me siento Sasuke cuando se va con Orochimaru para tener mas poder.,0,me siento sasuke cuando se va con orochimaru para tener mas poder,es
486,"@GersonTaipeN @semarco @AnderssonBoscan 35 millones de denuncias dice este ABZURDO, es más o menos cuando @LassoGuillermo dijo lo siguiente:
PARA RIDICULECES TE PRESTAS PLV. https://t.co/HZ9d07bxJt",0,millones de denuncias dice este abzurdo es mas o menos cuando dijo lo siguiente para ridiculeces te prestas plv,es
487,@albertdomenech Todo mi apoyo Albert 👏👌👏👌👏👌👏👌👏👌👏👌👏👌👌👏👌👏👌👏👌👏👌👏👌👏👌👏👌👏👌👏💙👏💙👏,0,todo mi apoyo albert,es
488,"No se en qué metaverso los algoritmos de @TwitterEspana deducen que esta bazofia de tuit me puede interesar. No sigo a este indigente mental, ni a ninguno que se le parezca, pero me lo sugiere. Aprovecharé para mandarle a la mierda. 

Pero que no es nada personal. https://t.co/NNN7De8OKZ",0,no se en que metaverso los algoritmos de deducen que esta bazofia de tuit me puede interesar no sigo este indigente mental ni ninguno que se le parezca pero me lo sugiere aprovechare para mandarle la mierda pero que no es nada personal,es
489,"Hay demasiados comentarios de vatos edgys y realmente son muy estúpidos, EL FEMINISMO NO INCUBRE AGRESORAS y si eres ""feminista"" y crees que *Vanessa N* no tiene nada que ver, te digo, HERMANA ESTAS MAL queremos justicia para Ariadna López, sea quien haya sido",0,hay demasiados comentarios de vatos edgys y realmente son muy estupidos el feminismo no incubre agresoras y si eres feminista y crees que vanessa n no tiene nada que ver te digo hermana estas mal queremos justicia para ariadna lopez sea quien haya sido,es
490,@maybeltran21 siii! No se si todos sean el mismo tema pero nos avisaron a nosotros que nos toca el winter fest de rock 🫰🏻,0,siii no se si todos sean el mismo tema pero nos avisaron nosotros que nos toca el winter fest de rock,es
491,@mastodongrus @MichelleAmelie @hectorbenaa @nacional_memes Con marcela jugo mal,0,con marcela jugo mal,es
492,Google comienza el proceso de devoluciones por el cierre de Stadia https://t.co/AUw7hdII6n,0,google comienza el proceso de devoluciones por el cierre de stadia,es
493,"Esta gente es siniestra , tienen toda la cadena de corrupción para manipular la información y masificarla para q la gente ignorante se la crea fácilmente 👿😈🐀 https://t.co/y5CFnEE32t",0,esta gente es siniestra tienen toda la cadena de corrupcion para manipular la informacion y masificarla para q la gente ignorante se la crea facilmente,es
494,Buenas tardes gente bonita y de bien.,0,buenas tardes gente bonita y de bien,es
495,"""Decir cualquier cosa, cada día, no importa qué. Crear una polémica que será amplificada por los medios megáfonos. Como Sarkozy, como Trump, como Bolsonaro. La verdadera cultura de la cancelación es ésta: la anulación de la inteligencia por la incesante polémica."" https://t.co/fjEfPTq4FL",0,decir cualquier cosa cada dia no importa que crear una polemica que sera amplificada por los medios megafonos como sarkozy como trump como bolsonaro la verdadera cultura de la cancelacion es esta la anulacion de la inteligencia por la incesante polemica,es
498,Ya fue todo con el que sí quería que funcionará🥺,0,ya fue todo con el que si queria que funcionara,es
499,"@gameofbollocks2 estamos cansados d ""sanitarios"" como tu, esos q solo tienen vocación para ser gilipuertas",0,estamos cansados d sanitarios como tu esos q solo tienen vocacion para ser gilipuertas,es
500,"Vamos todos por el Rocca, juntos con el Barrio y los vecinos.
Si estamos todos unidos, nada es imposible.
Suma tu firma ✍🏼 #ElRoccaEsDelBarrio #AllBoysEsBarrio ⚪️⚫️⚪️ https://t.co/bJDLTExlVi",0,vamos todos por el rocca juntos con el barrio y los vecinos si estamos todos unidos nada es imposible suma tu firma elroccaesdelbarrio allboysesbarrio,es
502,basta de glucolisis basta de descarboxilacion basta de ciclo de krebs basta de cadena respiratoria yo solo quiero tener plata,0,basta de glucolisis basta de descarboxilacion basta de ciclo de krebs basta de cadena respiratoria yo solo quiero tener plata,es
503,"NO PUEDE SER CAMBIAR ALGO SUPER INTERESANTE Y ENTRETENIDO POR UNA MIERDA QUE A NADIE LE INTERESA YA QUE ESTAN ACOSTUMBRADOS A DAR SHOW.
El especial de Me Late en Podemos Hablar fue postergado: lo reemplazará capítulo con una polémica figura | https://t.co/bNJ5ISSX1d | @lacuarta",0,no puede ser cambiar algo super interesante y entretenido por una mierda que nadie le interesa ya que estan acostumbrados dar show el especial de me late en podemos hablar fue postergado lo reemplazara capitulo con una polemica figura,es
504,@karlarboledas La tngo con casi todos,0,la tngo con casi todos,es
505,"Excelente columna de ⁦@hector_sinecio⁩ 👌🏻
#Querétaro 

Chile, mole y pozole - Monitor Xpress https://t.co/TXmWMdrIlM",0,excelente columna de queretaro chile mole y pozole monitor xpress,es
506,@OjoMudo Los pastores son la 🐀 eso si hacen negocios,0,los pastores son la eso si hacen negocios,es
507,"@felipeestevesvg Que gran descubrimiento, dónde han estado todos estos años,debajo de la cama o es que no era momento oportuno para paralizar los faenones.

Por favor, con estos nuevos héroes de papel.",0,que gran descubrimiento donde han estado todos estos anos debajo de la cama o es que no era momento oportuno para paralizar los faenones por favor con estos nuevos heroes de papel,es
508,@EnriquePenalosa Oiga ud.nos creee chancletudos y q no hemos viajado verdad?ASESINO DE BOGOTÁ.A ud NADIE le cree no vió la quemada tan HDPT en las urnas?Ahi no veo ninguna caseta PARIDO de @$%@ hay subte.,0,oiga ud nos creee chancletudos y q no hemos viajado verdad asesino de bogota ud nadie le cree no vio la quemada tan hdpt en las urnas ahi no veo ninguna caseta parido de hay subte,es
509,"@titowankalaw Vas cambiando… como siempre. Me gusta leerte machito y empoderado, poco a poco te vas apagando.",0,vas cambiando como siempre me gusta leerte machito y empoderado poco poco te vas apagando,es
