,Comentarios,Depresivo,TweetPre,Idioma
429,@ElisaFernndez1 @DrAstrocyte Un ramalazo sí que tienes. Si tu corazón está a la izquierda y tienes sangre roja... Oh wait!,0,ramalazo si si corazon izquierda sangre roja oh wait,es
430,"@LauraRm27131304 Huy, a esa de rojo ....",0,huy rojo,es
431,@blogcrisisilva Gracias!!!!,0,gracias,es
433,@81oficial_dvf @GNBVCostera Leales siempre traidores nunca,0,leales siempre traidores nunca,es
435,"Porque para el solo eres una mas entre muchas y no te das cuenta,en cambio tu a mi me importas de verdad , lo mio te puedo asegurar y es verídico que es muy puro. https://t.co/cHmXXnkaIE",0,solo ma muchas da cuenta cambio importas verdad mio puedo asegurar veridico puro,es
436,A veces me arrepiento de a verme gastado en tantas personas 🤦🏼‍♀️,0,veces arrepiento verme gastado tantas persona,es
437,@s_bbsx12 Te quiero ver enamorado,0,quiero ver enamorado,es
438,Se dice que un grano en el culo es lo peor. Lo cambio por el que tengo en el codo.,0,dice grano culo peor cambio codo,es
439,El Betis es el equipo con más jugadores retrasados de La Liga (27) https://t.co/e5rVHb5lk8,0,betis equipo ma jugadores retrasados liga,es
441,"@tmiranda2178 Tocaron con grupos locales como soda estéreo, aquí solo se podrían fundir con los rábanos o son miserables",0,tocaron grupos locale soda estereo aqui solo podrian fundir rabanos miserables,es
442,@AgosDionisio Ajajajajajajaj te imaginas salia con el 100% de votos y quedaba tipo... https://t.co/02eMLkdH4h,0,imaginas salia votos quedaba tipo,es
443,@SantiagoCreelM @lopezobrador_ @INEMexico Entiende que no es AMLO quin quiere la Reforma Electoral...es el pueblo de México...la mayoría para que entiendas.,0,entiende amlo quin quiere reforma electoral pueblo mexico mayoria entiendas,es
444,Si sabia que esto iba a pasar pq me pongo triste?,0,si sabia iba pasar pq pongo triste,es
446,"Comienzo un proyecto nuevo en el mundo del fútbol de mi Rioverde, espero buenos resultados y vamos a trabajar para que todo salga bien.",0,comienzo proyecto nuevo mundo futbol rioverde espero buenos resultados vamos trabajar salga bien,es
448,"@hyuga_hoe99 Yo no soy tan disciplinado y x mi trabajo se me complica mucho comer bien, entonces mi dr me dijo, si tantas complicaciones tienes hagamos algo, deja refresco y harinas, solo 2 tortillas al día y nada más, dejé pan, pan de dulce refrescos, papitas, etc y comiendo 5 o 6 veces al",0,tan disciplinado x trabajo complica comer bien entonces dr dijo si tantas complicaciones hagamos deja refresco harinas solo tortilla dia ma deje pan pan dulce refrescos papitas etc comiendo veces,es
450,"@n0tanotherL Puta es que, es qué... que haces hoy? jjajaja",0,puta haces hoy,es
451,"""Te he escrito más de lo que te he dicho. Te he extrañado más tiempo del que estuve contigo.""",0,escrito ma dicho extranado ma tiempo contigo,es
452,"@Jopinion2 @MadridSports_ Eeeeh no campeón, no es lo que digo yo, es lo que dice la UEFA.",0,eeeh campeon digo dice uefa,es
454,@soy_busta Gracias mi rey,0,gracias rey,es
455,"Si sólo necesitamos a Cristo, y nada más, ¿para qué edificó Cristo una Iglesia formada por hombres (Mt 16.18) y la manda con autoridad (Mt 18.18) en Su Nombre (2Co 5.20) a predicar, bautizar y perdonar pecados para la salvación de todos los que creen? (Mr 16.15-16; Jn 20.21-23).",0,si solo necesitamos cristo ma edifico cristo iglesia formada hombre mt manda autoridad mt nombre co predicar bautizar perdonar pecados salvacion creen mr jn,es
456,@TERESADINAMICAS Buenas tardes de Aguascalientes https://t.co/ug99bKvlOf,0,buenas tardes aguascalientes,es
457,Qué alegría me da vivir en un país en el que puedo decirle Pendeho a un ex-presidente pendeho y no me meten a la cárcel 😄 https://t.co/rqmIuaGcAh,0,alegria da vivir pais puedo decirle pendeho ex presidente pendeho meten carcel,es
459,@Any_Coria Son nefastos!!! Yo también los odio …los detesto,0,nefastos tambien odio detesto,es
460,Esperando un mensaje que nunca va a llegar.,0,esperando mensaje nunca va llegar,es
461,@Juan_PaUy Q suerte q no decía helados 💪🏼👀,0,q suerte q decia helados,es
462,el tweet silenciado? como? COMO SE HACE https://t.co/I3GODVyc74,0,tweet silenciado hace,es
463,"""Cuando le haga un cumplido a una mujer intente no insultar a todo su género para hacerlo""

Eloise Bridgerton 🤍",0,haga cumplido mujer intente insultar genero hacerlo eloise bridgerton,es
464,"@hugooom__ @_nachoatm_ @ElPanenkitas lo dicho, solo son penaltis cuando os lo hacen a vosotros cuando lo hacéis vosotros no son penaltis...",0,dicho solo penaltis hacen haceis penaltis,es
467,"@FalacioReloaded @MikeTheBotMx @ley_del_talion9 @BrujoReyAngmar O sea que ya no sabes qué decir ¿verdad, mascota? Se dice y no pasa nada. 

🫵😂",0,sabes decir verdad mascota dice pasa,es
468,Puro verbo de ese cabron,0,puro verbo cabron,es
469,Solamente pienso en sumar,0,solamente pienso sumar,es
470,"📣🌳 Una misión internacional del Banco Mundial y el @ProgramaBosques llegaron a la comunidad nativa de Apinihua para conocer los avances en el proyecto FIP Atalaya, en Ucayali.
➡️ Más información en: https://t.co/hYk2WIsdCP
#VivaElBosque
#TierraSoloHayUna https://t.co/7EGZnjC2OQ",0,mision internacional banco mundial llegaron comunidad nativa apinihua conocer avances proyecto fip atalaya ucayali ma informacion vivaelbosque tierrasolohayuna,es
472,"Debemos erradicar el feminicidio, secuestro, abuso sexuales, también debemos cuidarnos nosotras mismas, avisemos cuando sintamos ese peligro o llamar 911. Basta",0,debemos erradicar feminicidio secuestro abuso sexuales tambien debemos cuidarnos mismas avisemos sintamos peligro llamar basta,es
473,"@pablo_nogales Hola Pablo, somos una plataforma que conecta el mercado agro con la tecnología blockchain. Te dejo un hilo informativo:
https://t.co/MwfuuxlaV9…

Podes ver el whitepaper para saber más: https://t.co/lh4f7zPwfJ

Si tenes dudas dejanoslas acá o envíanos DM, serán respondidas",0,hola pablo plataforma conecta mercado agro tecnologia blockchain dejo hilo informativo podes ver whitepaper saber ma si tenes dudas dejanoslas aca envianos dm seran respondidas,es
475,"@DaniSamaniego_ Diablo, Lit. Ya estoy HARTO 🫠",0,diablo lit harto,es
476,"@EVCCIJAA @GNBCmdtGral @GNBVCostera #10Nov
#VenezuelaFortalecida
.@GNBVCostera
Necesario es vencer...",0,nov venezuelafortalecida necesario vencer,es
477,@AnSunshine_ Mira una ardilla y un perro!!,0,mira ardilla perro,es
478,Ojalá alguien me vea como Mario a perxitaa https://t.co/uw5JCeGEH2,0,ojala alguien vea mario perxitaa,es
479,@MADURO_SEXOSO No en la manera literal pero bueno,0,manera literal bueno,es
480,@dhernandezlarez @vladimirpadrino @REDI__ORIENTAL @REDICentral_ @REDILosANDES_ @Redi_andes @venezuelaazul9 @Guayana_Invicta @REDI_llanos002 @REDI_OCC @Redi_Capital2 Seguimos luchando,0,seguimos luchando,es
481,"@loquenadietdice Un desayuno de convivio ¿qué son, señoras de la tercera edad?",0,desayuno convivio senora tercera edad,es
482,Primera ostia a Vinicius…. No hay tarjeta y la falta la ha pitado por vergüenza @CTARFEF,0,primera ostia vinicius tarjeta falta pitado verguenza,es
483,sería un error no amarte,0,seria error amarte,es
484,"Como amo greys anatomy, siempre tienen frases re piolas https://t.co/SuSyeV5LY6",0,amo grey anatomy siempre frases re piolas,es
485,Me siento Sasuke cuando se va con Orochimaru para tener mas poder.,0,siento sasuke va orochimaru tener ma poder,es
486,"@GersonTaipeN @semarco @AnderssonBoscan 35 millones de denuncias dice este ABZURDO, es más o menos cuando @LassoGuillermo dijo lo siguiente:
PARA RIDICULECES TE PRESTAS PLV. https://t.co/HZ9d07bxJt",0,millones denuncias dice abzurdo ma menos dijo siguiente ridiculeces prestas plv,es
487,@albertdomenech Todo mi apoyo Albert 👏👌👏👌👏👌👏👌👏👌👏👌👏👌👌👏👌👏👌👏👌👏👌👏👌👏👌👏👌👏👌👏💙👏💙👏,0,apoyo albert,es
488,"No se en qué metaverso los algoritmos de @TwitterEspana deducen que esta bazofia de tuit me puede interesar. No sigo a este indigente mental, ni a ninguno que se le parezca, pero me lo sugiere. Aprovecharé para mandarle a la mierda. 

Pero que no es nada personal. https://t.co/NNN7De8OKZ",0,metaverso algoritmos deducen bazofia tuit puede interesar sigo indigente mental ninguno parezca sugiere aprovechare mandarle mierda personal,es
489,"Hay demasiados comentarios de vatos edgys y realmente son muy estúpidos, EL FEMINISMO NO INCUBRE AGRESORAS y si eres ""feminista"" y crees que *Vanessa N* no tiene nada que ver, te digo, HERMANA ESTAS MAL queremos justicia para Ariadna López, sea quien haya sido",0,demasiados comentarios vatos edgys realmente estupidos feminismo incubre agresoras si feminista cree vanessa n ver digo hermana mal queremos justicia ariadna lopez sido,es
490,@maybeltran21 siii! No se si todos sean el mismo tema pero nos avisaron a nosotros que nos toca el winter fest de rock 🫰🏻,0,siii si mismo tema avisaron toca winter fest rock,es
491,@mastodongrus @MichelleAmelie @hectorbenaa @nacional_memes Con marcela jugo mal,0,marcela jugo mal,es
492,Google comienza el proceso de devoluciones por el cierre de Stadia https://t.co/AUw7hdII6n,0,google comienza proceso devoluciones cierre stadium,es
493,"Esta gente es siniestra , tienen toda la cadena de corrupción para manipular la información y masificarla para q la gente ignorante se la crea fácilmente 👿😈🐀 https://t.co/y5CFnEE32t",0,gente siniestra toda cadena corrupcion manipular informacion masificarla q gente ignorante crea facilmente,es
494,Buenas tardes gente bonita y de bien.,0,buenas tardes gente bonita bien,es
495,"""Decir cualquier cosa, cada día, no importa qué. Crear una polémica que será amplificada por los medios megáfonos. Como Sarkozy, como Trump, como Bolsonaro. La verdadera cultura de la cancelación es ésta: la anulación de la inteligencia por la incesante polémica."" https://t.co/fjEfPTq4FL",0,decir cualquier cosa cada dia importa crear polemica serum amplificada medios megafonos sarkozy trump bolsonaro verdadera cultura cancelacion anulacion inteligencia incesante polemica,es
498,Ya fue todo con el que sí quería que funcionará🥺,0,si queria funcionara,es
499,"@gameofbollocks2 estamos cansados d ""sanitarios"" como tu, esos q solo tienen vocación para ser gilipuertas",0,cansados d sanitarios q solo vocacion ser gilipuertas,es
500,"Vamos todos por el Rocca, juntos con el Barrio y los vecinos.
Si estamos todos unidos, nada es imposible.
Suma tu firma ✍🏼 #ElRoccaEsDelBarrio #AllBoysEsBarrio ⚪️⚫️⚪️ https://t.co/bJDLTExlVi",0,vamos rocca junto barrio vecinos si unidos imposible suma firma elroccaesdelbarrio allboysesbarrio,es
502,basta de glucolisis basta de descarboxilacion basta de ciclo de krebs basta de cadena respiratoria yo solo quiero tener plata,0,basta glucolisis basta descarboxilacion basta ciclo krebs basta cadena respiratoria solo quiero tener plata,es
503,"NO PUEDE SER CAMBIAR ALGO SUPER INTERESANTE Y ENTRETENIDO POR UNA MIERDA QUE A NADIE LE INTERESA YA QUE ESTAN ACOSTUMBRADOS A DAR SHOW.
El especial de Me Late en Podemos Hablar fue postergado: lo reemplazará capítulo con una polémica figura | https://t.co/bNJ5ISSX1d | @lacuarta",0,puede ser cambiar super interesante entretenido mierda nadie interesa estan acostumbrados dar show especial late podemos hablar postergado reemplazara capitulo polemica figura,es
504,@karlarboledas La tngo con casi todos,0,tngo casi,es
505,"Excelente columna de ⁦@hector_sinecio⁩ 👌🏻
#Querétaro 

Chile, mole y pozole - Monitor Xpress https://t.co/TXmWMdrIlM",0,excelente columna queretaro chile mole pozole monitor xpress,es
506,@OjoMudo Los pastores son la 🐀 eso si hacen negocios,0,pastores si hacen negocios,es
507,"@felipeestevesvg Que gran descubrimiento, dónde han estado todos estos años,debajo de la cama o es que no era momento oportuno para paralizar los faenones.

Por favor, con estos nuevos héroes de papel.",0,gran descubrimiento ano debajo cama momento oportuno paralizar faenones favor nuevos hero papel,es
508,@EnriquePenalosa Oiga ud.nos creee chancletudos y q no hemos viajado verdad?ASESINO DE BOGOTÁ.A ud NADIE le cree no vió la quemada tan HDPT en las urnas?Ahi no veo ninguna caseta PARIDO de @$%@ hay subte.,0,oiga ud creee chancletudos q viajado verdad asesino bogota ud nadie cree vio quemada tan hdpt urnas ahi veo ninguna caseta parido subte,es
509,"@titowankalaw Vas cambiando… como siempre. Me gusta leerte machito y empoderado, poco a poco te vas apagando.",0,va cambiando siempre gusta leerte machito empoderado va apagando,es
510,@_JMMS_ lo que pasa que yo veo que al final es todo p Vox o Unidas Podemos y el PP no va nadie a la manifestación Cs ya no existe y el PSOE no es de centro a quien votamos quien nos va a representar bueno so el PP se aproxima el centro pero menos más el PSOE pero depende del sitio.,0,pasa veo final p vox unidas podemos pp va nadie manifestacion c existe psoe centro votamos va representar bueno so pp aproxima centro menos ma psoe depende sitio,es
511,@MajolaB @deportesWRADIO Felicidades Majo!,0,felicidades majo,es
512,@NovaCiFi #LlegaElMetalPerdido para la colección 👀,0,llegaelmetalperdido coleccion,es
514,@MiguelPoloP no me canso de decirlo jopo jopo la peor basura inepta que hay en el congresoo renuncie pedazo de m....... hagale un favor a la patria,0,canso decirlo jopo jopo peor basura inepta congresoo renuncie pedazo m hagale favor patria,es
515,@IdoloPasionWeb Ah pero si fueese emelec no es legal es corrupción ajjaajj,0,ah si fueese emelec legal corrupcion,es
516,Mi red flag es creer que necesito un outfit nuevo para cada evento y ocasión de mi vida,0,red flag creer necesito outfit nuevo cada evento ocasion vida,es
518,@Rosa82768426 Como te gusta estar támara buenas tardes saludos dese México,0,gusta tamara buenas tardes saludos dese mexico,es
519,"@So1raca @komaxdd a mi bajar de rango me suda la polla de hecho os estaba trolleando el game, en tal caso te ha rentado a ti 💀",0,bajar rango suda polla hecho trolleando game tal caso rentado,es
520,como m hubiera gustado q mis amigas hubieran celebrado conmigo cuando salí negativa en la prueba de…🤫,0,m gustado q amigas celebrado conmigo sali negativa prueba,es
521,Boticelli qué número para hacerles chongo a esas bestias https://t.co/I3nwmVmlrD,0,boticelli numero hacerles chongo bestias,es
524,Presidente Abinader exhorta a la ciudadanía a respaldar el X Censo Nacional de Población y Vivienda https://t.co/DxEYbufYCi,0,presidente abinader exhorta ciudadania respaldar x censo nacional poblacion vivienda,es
525,"Cuando me disen que los
Hombres no saben cosinar😅",0,disen hombre saben cosinar,es
526,Cartuchera. https://t.co/maydhChpI3,0,cartuchera,es
527,no más https://t.co/DgbG4BRPtG,0,ma,es
528,"@AlexLucifen @TheRealDrakan @PaltaConPann @Zilverk ??????? Flaco si eso lo haces en una tienda se le llama robo al consumidor,que mierda decis",0,flaco si haces tienda llama robo consumidor mierda decis,es
529,@IsaacSanchezES @TeamBocanegra Tirar con fe y te salga David López fuck logic,0,tirar fe salga david lopez fuck logic,es
531,@curiososibz Vaya culo más rico que tienes🤦🤦🤦😋😋😋🤣🤣😉😉😉,0,vaya culo ma rico,es
532,me dieron limit y no puedo seguir a nadie más :(,0,dieron limit puedo seguir nadie ma,es
533,@IsaSierr_ De acuerdo lokita,0,acuerdo lokita,es
534,@quehambreTenes @gh2022ok Eh si que asco!!!! Siempre sacándose mocos 🤮🤮🤮,0,eh si asco siempre sacandose mocos,es
535,@Frank16726439 Qué obra. Si esa Robolución es un fiasco total #CubaPaLaCalle #CubaEstadoFadillo #CubaEsUnaDictadura,0,obra si robolucion fiasco total cubapalacalle cubaestadofadillo cubaesunadictadura,es
536,¿Ya salieron los uribistas a decir que el dólar ha comenzado a bajar gracias a las marchas de protesta?,0,salieron uribistas decir dolar comenzado bajar gracias marchas protesta,es
538,Te espero en mis sueños ❤️ https://t.co/4FbgPXvaCk,0,espero suenos,es
539,"Drogba 🇨🇮 contra el Real Madrid 🇪🇸 

✍️El grone se la metio sin saliba a un viewer en directo para ganarlo. 🔥 https://t.co/lvweXtdrsl",0,drogba real madrid grone metio saliba viewer directo ganarlo,es
540,"@ElFranky_ Harán todo lo que quieran, que gasten todo los recursos y que sigan engañando a ciudadanos ingenuos, por decir lo MENOS, con respeto. PERO LAS REFORMAS QUE IMPULSA LA 4T CON EL PUEBLO APOYANDO.!!!!! NO LAS PARA NADIE!!!!!",0,haran quieran gasten recursos sigan enganando ciudadanos ingenuos decir menos respeto reformas impulsa t pueblo apoyando nadie,es
542,"@mvmi97 @Do0ishi KXKCKCKXK A OJOS CERRADOS DECÍA
¿en serio crees que estaría acá si no supiera como es ésto?, piense un poco miamor",0,kxkckckxk ojos cerrados decia serio cree estaria aca si supiera piense miamor,es
543,"@pawuwrpoin @DarkKni19951804 Se cree danesa esa asquerosa, de dónde tanto odio si hasta su apellido es mapuche.",0,cree danesa asquerosa odio si apellido mapuche,es
544,"Esto también es vergonzoso, para que mentirnos... https://t.co/sNHJ9w0BOm",0,tambien vergonzoso mentirnos,es
545,La verdad yo solo tengo Twitter para participar en los sorteos @elonmusk,0,verdad solo twitter participar sorteos,es
546,La música de fondo es lo mejor 😂😂😂😂 https://t.co/AKtdrlg2tq,0,musica fondo mejor,es
550,@JeroOrtegaa21 @nayrarodriguezp Con mi amiga no ligues tú,0,amiga ligues,es
551,"@trasgotauro mmmm, tienes ganas de comer cerebros?",0,mmm ganas comer cerebros,es
552,"@carlagaleote Yo soy psicóloga y me siento violentada con cada recibo de autónomo, colegio de psicólogos, seguro resp. Civil, gasolina/parking, centro médico, gestión de citas y sobre todo por LEER MONGOLADAS!",0,psicologa siento violentada cada recibo autonomo colegio psicologos seguro resp civil gasolina parking centro medico gestion citas leer mongoladas,es
553,Morena mía…🎶🤎,0,morena mia,es
554,@guilledblas @6rafadlt6 eres tú con Guille?,0,guille,es
557,menos 4 de 5 ✅ https://t.co/sVIJbaEdxp,0,menos,es
558,"@glow48961106 ¡Es hoy! 
Wakanda será por siempre, pero la espera no. 
#PanteraNegra: Wakanda Por Siempre ya está en cines. 
Consigue tus tickets ahora 👇",0,hoy wakanda serum siempre espera panteranegra wakanda siempre cines consigue ticket ahora,es
560,Mereces quedarte sola por lo mierdas que eres,0,mereces quedarte sola mierdas,es
561,"@SimonMe75760794 ¡Hola, Simón! Por favor envíanos por DM 📩 más detalles de tu pedido para poder ayudarte y para que puedas disfrutar pronto de estos deliciosos corte de carne. ¡Esperamos tu mensaje! https://t.co/2hrV5IGDRH",0,hola simon favor envianos dm ma detalles pedido poder ayudarte puedas disfrutar pronto deliciosos corte carne esperamos mensaje,es
562,Ya empezaron  con las posadas y no me invitan 😪 https://t.co/Grxx5KXHlt,0,empezaron posadas invitan,es
563,le duele saber q ya no tiene na de mii,0,duele saber q na mii,es
564,"@Eduardo_Oliinie ¡Es hoy! 
Wakanda será por siempre, pero la espera no. 
#PanteraNegra: Wakanda Por Siempre ya está en cines. 
Consigue tus tickets ahora 👇",0,hoy wakanda serum siempre espera panteranegra wakanda siempre cines consigue ticket ahora,es
565,@Macarena_Olona @vox_es Porque sigues mencionando a vox?? Quieres anunciar que mañana viajas y aún así mencionas a vox…,0,sigues mencionando vox quieres anunciar manana viajas aun asi mencionas vox,es
566,"No sé, pero prohibir las laptops y tablets para tomar apuntes es un despropósito.

Sobre todo cuando el profesor nada más dicta o habla sin parar y es necesario tomar rápido los apuntes. https://t.co/ue6hoyhniG",0,prohibir laptop tablet tomar apuntes desproposito profesor ma dictum habla parar necesario tomar rapido apuntes,es
567,@Yorking73259928 @jesuus_21 Porque el que tengas una experiencia sexual con un hombre no quiere decir que seas gay. Hay que informarse.,0,experiencia sexual hombre quiere decir gay informarse,es
569,"Re sii, PEOR  es hacerlo y no avisar 🤣😅 https://t.co/VlA1kb93ZC",0,re sii peor hacerlo avisar,es
570,Pues que penica la verdad https://t.co/0suFkgH8MN,0,pues penica verdad,es
571,"Es que me deja más confuso todavía porque encima un mapa es una representación nuestra para darle sentido a las cosas, que arriba, abajo, izquierda y derecha no tienen sentido a nivel planetario o cósmico. Si lo queréis llamar así, ok, pero dadle la vuelta entonces.",0,deja ma confuso todavia encima mapa representacion darle cosas arriba abajo izquierda derecha nivel planetario cosmico si quereis llamar asi ok dadle vuelta entonces,es
572,Me gusta está nueva combinación de americanos - italianos. Tons for series.,0,gusta nueva combinacion americanos italianos ton for series,es
574,banco estas peleas de quinceañera con cuenta fandom https://t.co/KSKlxQPP6y,0,banco peleas quinceanera cuenta fandom,es
575,@palaallergy @todaboluda Que les dijo?? Eso quiero saberr. No encuentro en ningun lado,0,dijo quiero saberr encuentro ningun lado,es
576,siempre hay una pelorosa https://t.co/I0MN3HfFLR,0,siempre pelorosa,es
578,"@res_korrigans_ No deberías, casi que es por lastima XD.",0,deberias casi lastima xd,es
583,"@eddievf Yo los veré en el Pal Norte amigo, ni pedo",0,vere pal norte amigo pedo,es
584,@YenniferG94 @En_jupiter_ Mi mamá cumple ese día🎂,0,mama cumple dia,es
585,"@IdiazAyuso Veo muchos likes a favor de https://t.co/Tn0pTfjQ0H te preocupes por la huelga,Irán los de siempre haciendo ruido.Espero que no roben en las tiendas,que de robar saben mucho.Los que nos quedamos en casa somos muchos más y te vamos a votar.",0,veo like favor preocupes huelga iran siempre haciendo ruido espero roben tiendas robar saben quedamos casa ma vamos votar,es
586,@arcadepower_ Lo adoro. Ojala tuviera el dinero para hacerme de mi primer Arcade Stick.,0,adoro ojala dinero hacerme primer arcade stick,es
587,@MargaritaRepo Es un hombre de proceder censurable querrás decir.,0,hombre proceder censurable querras decir,es
588,@niestanies Abrazo de vuelta. ✨,0,abrazo vuelta,es
590,Las mejores series de Disney+ España para ver este día https://t.co/8cFm0UbGrG,0,mejores series disney espana ver dia,es
591,@ValsMochRawr ah yo pensé que si era un bar de bebidas alcohólicas 🥲,0,ah pense si bar bebidas alcoholicas,es
593,Si me salen los pancitos de anís me caso,0,si salen pancitos ani caso,es
596,"Si Pio FC tiene un millón de fans, entonces yo soy uno de ellos. 
Si Pio FC tiene cinco fans, yo soy uno de ellos.
Si Pio FC solo tiene un fan, ese soy yo. 
Si el mundo está en contra de Pio FC, entonces yo estoy contra el mundo.
Si Pio FC no tiene ningún fan, es que ya no existo",0,si pio fc millon fan entonces si pio fc cinco fan si pio fc solo fan si mundo pio fc entonces mundo si pio fc ningun fan existo,es
600,"@AmarilliTK @_alonso_quijano @Jose__Errasti @PSOE 1. ¿La transición de qué?Es lo q te digo: es una trampa ese planteamiento.Disentir de los roles sociales q se esperan de nosotros al ser hombres o mujeres no es ser trans,es simplemente disentir de esos roles (roles para mí retrógrados e indeseables). Eso no es ser 'trans'. +",0,transicion q digo trampa planteamiento disentir role sociales q esperan ser hombre mujeres ser trans simplemente disentir role role retrogrados indeseables ser trans,es
601,@gurudeportivo1 hasta Elon lo sabe quién es el 👻 de la B.🤷‍♂️😅😆🤣 https://t.co/MmPTDBIhGD,0,elon sabe b,es
603,@fifaworldcup_es Que México pase al quinto partido 🥹🤞,0,mexico pase quinto partido,es
604,@yovsgh @SGyDU_Puebla @AmbientePuebla @eduardorivera01 @MBarbosaMX @CICPue Ponles clavitos😻,0,ponles clavitos,es
605,@andreaaroosas Menos conmigo 😌,0,menos conmigo,es
606,como odio que me vea llorar,0,odio vea llorar,es
610,"@Tv100Magazin Espectacular como siempre sigue asi y no cambies nunca
#ElçinSangu 💃🌹❤️❣️💃
#JekyllVeHyde 🎤🎵🎶🎩
#ŞehirdeKimseYokken 🎭
#ÇöpAdam https://t.co/q6UskmLJnJ",0,espectacular siempre sigue asi cambies nunca elcinsangu jekyllvehyde ehirdekimseyokken copadam,es
611,@EstadisticoBo @diegomiyagui Entonces ya no les pagarán lo que resta del año? No les conviene seguir y que recauden aunque asistencia de público?,0,entonces pagaran resta ano conviene seguir recauden aunque asistencia publico,es
612,conclusión no os relacionéis con hombres https://t.co/uRBX6kH0Ul,0,conclusion relacioneis hombre,es
613,@juanVictorCas1 En un par de días más el guatemalteco ya lo habrá olvidado. Triste realidad y vergonzosa realidad.,0,par dia ma guatemalteco habra olvidado triste realidad vergonzosa realidad,es
615,"Buena noticia,  la pregunta es ¿cómo? https://t.co/NVchF9Zbgf",0,buena noticia pregunta,es
616,"""En Provincia tenemos expectativas con @Kicillofok , tiene motivos y sobrada gestión de gobierno, es el otro actor junto con Alberto, Massa y CFK que tiene que traccionar el triunfo en el ´23. Kicillof debe ser candidato a gobernador en la Provincia""",0,provincia expectativas motivos sobrada gestion gobierno actor junto alberto massa cfk traccionar triunfo kicillof debe ser candidato gobernador provincia,es
617,@ZenTei51 @SashaBatulin @VAL4K_ @astr4kk @dodo Se publica automáticamente men jsjsj,0,publica automaticamente men jsjsj,es
618,Linda lluvia para estar acostado viendo series .,0,linda lluvia acostado viendo series,es
622,"Mi rutina se basa en: trabajar, gym, estudiar, se va alternando el orden",0,rutina basa trabajar gym estudiar va alternando orden,es
623,@VistaPedezosa Al de mi salón lo han pegado cerca de 10 con sillas y sigue bien,0,salon pegado cerca sillas sigue bien,es
624,"@ActualidadRT Jajajaja, sin miedo  es un pendejo este Guaidó",0,miedo pendejo guaido,es
626,"tengo invitación para el show de Acru, pero no sé, estoy más para un Eladio Carrion bien picado",0,invitacion show acru ma eladio carrion bien picado,es
628,¡Conecta conmigo en TikTok Now y obtén hasta €7  en recompensas! https://t.co/UocPhXLE80,0,conecta conmigo tiktok now obten recompensas,es
629,@carolinaroda_ literalmente llevo media hora pensando en qué nombre de op le puedo poner,0,literalmente llevo medium hora pensando nombre op puedo poner,es
630,"Es triste perder nuestros símbolos, pues de esa manera se va desgranando nuestra identidad como nación 
Gracias por recordarlo Eduardo! https://t.co/Iish8jcz0j",0,triste perder simbolos pues manera va desgranando identidad nacion gracias recordarlo eduardo,es
633,"@Aaron98BO2 @ValentinPadu @InfoSevillismo @AcunaMarcos17 Telles ayer fue uno de los más entregados sabiendo que puede lesionarse y quedarse sin mundial, pero los demás?? De los argentinos lamela fue el único que no se borró",0,telles ayer ma entregados sabiendo puede lesionarse quedarse mundial demas argentinos lamela unico borro,es
634,@ArizZPersonaje No hay croquetas por pendejo.,0,croquetas pendejo,es
635,"“ya no vives conmigo, pero vives en mí”",0,vives conmigo vives,es
636,En fin esto mañana en murmuro murmuro en vernacular institute gracias a los seres de sonido que están haciendo esto https://t.co/TfZ1zs15gj,0,fin manana murmuro murmuro vernacular institute gracias seres sonido estan haciendo,es
638,"@Grouchito @BAtipico Tiene beneficios fiscales a partir de los 55 años (creo) y funciona como un seguro que puede usarse para planificar la herencia. Como desventaja pueden haber pérdidas si se rescata, los intereses no son elevados y no constituye un derecho heredable.",0,beneficios fiscales partir ano creo funciona seguro puede usarse planificar herencia desventaja pueden haber perdidas si rescata intereses elevados constituye derecho heredable,es
639,Los disfraces perfectos no exis… 😳 https://t.co/iRBXQitSEC,0,disfraces perfectos exis,es
640,♻️ Importancia de la familia: cuál es el valor de la familia actual en la sociedad y las personas... https://t.co/h1dWrvn6b3,0,importancia familia valor familia actual sociedad persona,es
641,@ghitis Los ladrones de siemprw,0,ladrones siemprw,es
642,@irrsee_ Nunca salimos del horroroso Tuiter.,0,nunca salimos horroroso tuiter,es
646,"@_tzzk Mira que ya tengo el artbook y me parece precioso, pero es que necesito 20 de esta mangaka...😍",0,mira artbook parece precioso necesito mangaka,es
650,"🟢Actualización🟢: 
- El buen ojo de uno de nuestros amigos detectó la hora de la noticia en la web del diario @latercera a las 13:55 pm del 09/NOV 
- Lo anterior lo posiciona como el medio que creó la mentira.
- El periodista responsable de la noticia es Victor Rivera https://t.co/DNeGA5IpXz",0,actualizacion buen ojo amigo detecto hora noticia web diario pm nov anterior posiciona medio creo mentira periodista responsable noticia victor rivera,es
651,"Charco que veo, charco que le meto el pie ×8272826 vez",0,charco veo charco meto pie vez,es
652,Lo de sabaly que sea tan malo que es? #RealBetis,0,sabaly tan malo realbetis,es
653,Cada indirecta se tiran con las notas de ig jajajaja,0,cada indirecta tiran notas ig,es
655,"@ninisv0mit cuando hize esta cuenta, empecé a seguir a vktwt para ver contenido pero me empezaron a bloquear por ser de shtwt lol",0,hize cuenta empece seguir vktwt ver contenido empezaron bloquear ser shtwt lol,es
657,Ojala algún día nos volvamos a topar,0,ojala algun dia volvamos topar,es
658,@peloalderete Es el que hizo el gol de la euro? 🤔,0,hizo gol euro,es
